airport_code,latitude,longitude,altitude,timezone,dst,olson_timezone
,41.2746944,-85.8400556,850,-5.0,A,America/New_York
VNW,40.8638295,-84.606358,787,-5.0,A,America/New_York
17G,40.7815556,-82.9748056,1003,-5.0,A,America/New_York
X07,27.8938056,-81.6203889,127,-5.0,A,America/New_York
RMY,42.2511932,-84.9554443,941,-5.0,A,America/New_York
GVQ,43.03175,-78.1696667,914,-5.0,A,America/New_York
0G7,42.8835647,-76.7812318,492,-5.0,A,America/New_York
N69,41.5769708,-73.7323514,358,-5.0,A,America/New_York
4B8,41.6893333,-72.8646944,202,-5.0,A,America/New_York
0G6,41.4673056,-84.5067778,730,-5.0,A,America/New_York
CLW,27.9764722,-82.7586667,70,-5.0,A,America/New_York
X49,27.9333581,-82.0439739,110,-5.0,A,America/New_York
SCS,60.433,-1.3,0,0.0,U,Europe/London
,57.9039,0.0319,0,0.0,U,\N
,57.9039,0.0319,0,0.0,U,\N
,58.4494,-0.2536,0,0.0,U,\N
,57.1524,0.0483,0,0.0,U,\N
,58.44,2.33,0,0.0,U,\N
,57.9039,0.0319,0,0.0,U,\N
,56.8,0.766,0,0.0,U,\N
,56.45,2.2833,0,0.0,U,\N
,61.2333,-1.15,0,0.0,U,\N
,57.7167,-1.0167,0,0.0,U,\N
,57.7167,-1.0167,0,0.0,U,\N
,56.48,2.13,0,0.0,U,\N
,57.3,1.2,0,0.0,U,\N
,57.4506,1.3883,0,0.0,U,\N
,61.3333,0.8333,0,0.0,U,\N
,-6.0333,11.0166,0,0.0,U,\N
QWC,52.507222,13.3325,120,1.0,E,Europe/Berlin
ZFR,52.336944,14.547222,177,1.0,E,Europe/Berlin
PLY,48.844722,2.373611,129,1.0,E,Europe/Paris
XHP,48.876944,2.359167,149,1.0,E,Europe/Paris
PAR,48.856389,2.352222,107,1.0,E,Europe/Paris
BHF,52.51,13.434722,135,1.0,E,Europe/Berlin
LON,51.508056,-0.127778,66,0.0,E,Europe/London
NYC,40.714167,-74.005833,31,-5.0,A,America/New_York
CHI,41.883611,-87.631667,596,-6.0,A,America/Chicago
CGX,41.860278,-87.609722,585,-6.0,A,America/Chicago
TYO,35.689444,139.691667,123,9.0,U,Asia/Tokyo
BJS,39.904167,116.407222,171,8.0,U,Asia/Chongqing
MIL,45.463611,9.188056,402,1.0,E,Europe/Rome
WAS,38.889444,-77.035278,25,-5.0,A,America/New_York
YMQ,45.508611,-73.553889,53,-5.0,A,America/Toronto
YTO,43.653056,-79.383056,302,-5.0,A,America/Toronto
,31.166944,121.453611,14,8.0,U,Asia/Chongqing
JZP,34.4534722,-84.4572222,1535,-5.0,A,America/New_York
BGS,52.548611,13.389444,150,1.0,E,Europe/Berlin
,52.3089943,13.1006727,160,1.0,E,Europe/Berlin
CRE,33.81175,-78.7239444,31,-5.0,A,America/New_York
SMT,23.8833,120.933,2405,8.0,U,Asia/Taipei
IGQ,41.5349167,-87.5295278,620,-6.0,A,America/Chicago
Y72,43.9762222,-90.4806111,966,-6.0,A,America/Chicago
RNM,33.0391667,-116.91525,1395,-8.0,A,America/Los_Angeles
,48.288333,3.246389,223,1.0,E,Europe/Paris
,47.981389,3.776389,345,1.0,E,Europe/Paris
,47.238611,4.263056,1699,1.0,E,Europe/Paris
,47.343611,7.8875,1370,1.0,E,Europe/Zurich
BXO,46.9725,8.398611,1464,1.0,E,Europe/Zurich
,46.513056,8.689444,3214,1.0,E,Europe/Zurich
,46.29499,8.9916,850,1.0,E,Europe/Zurich
,50.407222,14.232778,719,1.0,E,Europe/Prague
,50.698889,13.970833,765,1.0,E,Europe/Prague
,47.131667,13.695278,3629,1.0,E,Europe/Vienna
,46.580833,13.629167,1810,1.0,E,Europe/Vienna
,49.097778,8.453056,400,1.0,E,Europe/Berlin
,49.567222,8.611389,319,1.0,E,Europe/Berlin
,48.928611,2.833056,210,1.0,E,Europe/Paris
,49.066944,3.356111,719,1.0,E,Europe/Paris
OEB,41.9335691,-85.0522935,959,-5.0,A,America/New_York
WBW,41.2973074,-75.8522405,543,-5.0,A,America/New_York
LNN,41.6840278,-81.38975,626,-5.0,A,America/New_York
,25.05660057,121.2442627,143,8.0,U,Asia/Taipei
UMD,70.4047,52.0702,5,-4.0,E,\N
,42.6,11.48,0,1.0,E,Europe/Rome
RLK,40.926389,107.738889,3389,8.0,U,Asia/Chongqing
FFT,38.1819722,-84.9061389,812,-5.0,A,America/New_York
LEW,44.0484728,-70.2835075,288,-5.0,A,America/New_York
,52.829444,18.330556,259,1.0,E,Europe/Warsaw
,54.248056,18.671667,21,1.0,E,Europe/Warsaw
6S2,43.9828168,-124.1113687,51,-8.0,A,America/Los_Angeles
1A3,35.0158056,-84.3468333,1789,-5.0,A,America/New_York
,52.475556,13.364444,136,1.0,E,Europe/Berlin
NBU,42.090556,-87.8225,653,-6.0,A,America/Chicago
,43.975278,-90.483333,965,-6.0,A,America/Chicago
,40.50310135,116.1080017,1677,8.0,U,Asia/Chongqing
MRK,25.9950278,-81.6725278,5,-5.0,A,America/New_York
,-13.565589,-38.939241,5,-3.0,S,America/Fortaleza
,-13.565589,-38.939241,5,-3.0,S,America/Fortaleza
DRM,46.0093114,-83.7439342,668,-5.0,A,America/New_York
8M8,44.8065278,-84.2761944,1218,-5.0,A,America/New_York
GDW,43.9705893,-84.47502,774,-5.0,A,America/New_York
24C,42.95392,-85.3439058,681,-5.0,A,America/New_York
LWA,42.3511944,-86.2556389,666,-5.0,A,America/New_York
06C,41.9893408,-88.1012428,801,-6.0,A,America/Chicago
,22.464897,89.351261,0,6.0,N,Asia/Dhaka
,22.464897,89.351261,0,6.0,N,Asia/Dhaka
,22.464897,89.351261,0,6.0,N,Asia/Dhaka
MFI,44.6368797,-90.1893267,1278,-6.0,A,America/Chicago
ISW,44.3606456,-89.8381412,1021,-6.0,A,America/Chicago
CWI,41.83075,-90.3289722,708,-6.0,A,America/Chicago
,51.141663,6.987305,1000,1.0,E,Europe/Berlin
,29.682087,35.470734,1000,2.0,U,Asia/Amman
BVY,42.584141,-70.9161444,107,-5.0,A,America/New_York
,62.5461,65.6261,200,6.0,N,Asia/Yekaterinburg
,27.20829964,73.71140289,3853,5.5,U,Asia/Calcutta
,55.511667,37.507222,568,4.0,N,Europe/Moscow
O27,37.7563333,-120.8001944,237,-8.0,A,America/Los_Angeles
YRQ,46.351667,-72.680556,199,-5.0,A,America/Toronto
POF,36.77394444,-90.3248611,331,-6.0,A,America/Chicago
,40.6259908,-74.6702433,105,-5.0,A,America/New_York
EPM,44.9101111,-67.0126944,45,-5.0,A,America/New_York
EOK,40.4599078,-91.4285011,671,-6.0,A,America/Chicago
ME5,44.1653889,-68.4281667,100,-5.0,A,America/New_York
PSL,56.439722,-3.371389,392,0.0,E,Europe/London
,53.104167,-4.340278,14,0.0,E,Europe/London
,51.333889,6.359444,105,1.0,E,Europe/Berlin
,48.4711,7.9411,535,1.0,E,Europe/Berlin
,48.3167,8.2167,1060,1.0,E,Europe/Berlin
,49.0135,8.4044,377,1.0,E,Europe/Berlin
,50.8833,13.0167,984,1.0,E,Europe/Berlin
,49.0135,8.4044,377,1.0,E,Europe/Berlin
,50.7333334,13.6,1969,1.0,E,Europe/Berlin
,41.1667,8.5833,341,1.0,E,Europe/Rome
,38.424972,9.82179,7,0.0,E,\N
,48.7976817,8.4361503,1198,1.0,E,Europe/Berlin
,44.9346225,-93.0603424,705,-6.0,A,America/Chicago
SOO,61.261667,17.098056,94,1.0,E,Europe/Stockholm
,53.073056,-6.039722,14,0.0,E,Europe/Dublin
VNA,15.709444,106.411667,612,7.0,U,Asia/Vientiane
,38.7,9.1833,6,0.0,E,\N
,38.7,-9.1833,6,0.0,E,Europe/Lisbon
,47.369,8.538,1339,1.0,E,Europe/Zurich
E51,34.5958528,-113.170195,4183,-7.0,A,America/Phoenix
,52.826667,12.541944,141,1.0,E,Europe/Berlin
,40.889233,-4.239478,3284,1.0,E,Europe/Madrid
,34.533333,136.672222,12,9.0,U,Asia/Tokyo
,56.238556,162.688851,200,12.0,N,Asia/Magadan
,43.1388947,-88.4723206,885,-6.0,A,America/Chicago
,56.09,159.876663,331,12.0,N,Asia/Magadan
DKS,73.517807,80.379669,47,8.0,N,Asia/Krasnoyarsk
,-30.19033959,139.5554942,381,9.5,O,Australia/Adelaide
XBG,48.329498,-70.995697,531,-5.0,A,America/Toronto
BYT,51.668598,-9.48417,7,0.0,E,Europe/Dublin
CHE,51.933334,-10.233333,314,0.0,E,Europe/Dublin
,-30.683333,26.733333,4361,2.0,U,Africa/Johannesburg
,-29.906389,22.316667,3585,2.0,U,Africa/Johannesburg
ADY,-22.678889,29.055278,2676,2.0,U,Africa/Johannesburg
,-25.7175,30.975,2260,2.0,U,Africa/Johannesburg
E55,38.8016111,-123.5306389,940,-8.0,A,America/Los_Angeles
1G3,41.1513889,-81.4151111,1134,-5.0,A,America/New_York
,39.36375,-84.5219444,633,-5.0,A,America/New_York
,0.576389,34.551389,4752,3.0,U,Africa/Nairobi
,-1.185,39.813889,295,3.0,U,Africa/Nairobi
,0.272,34.748,3989,3.0,U,Africa/Nairobi
,-0.568889,37.492222,4131,3.0,U,Africa/Nairobi
,0.3112,38.3056,1764,3.0,U,Africa/Nairobi
GAS,-0.468611,39.649444,469,3.0,U,Africa/Nairobi
HOA,-1.52,40.00389,220,3.0,U,Africa/Nairobi
,-0.591668,34.48,4231,3.0,U,Africa/Nairobi
,0.34361,37.587778,3688,3.0,U,Africa/Nairobi
KLK,3.49,35.84,1296,3.0,U,Africa/Nairobi
KEY,-0.385,35.245,6453,3.0,U,Africa/Nairobi
ILU,-2.9,38.073889,2832,3.0,U,Africa/Nairobi
KRV,0.1912,35.3954,7095,3.0,U,Africa/Nairobi
DVD,-22.111111,43.270556,27,3.0,U,Indian/Antananarivo
ATJ,-19.836944,47.065278,4913,3.0,U,Indian/Antananarivo
OVA,-24.236111,45.305,1259,3.0,U,Indian/Antananarivo
,65.434722232222,52.20000001,262,4.0,N,Europe/Moscow
ZRA,39.3665,-74.442,8,-5.0,A,America/New_York
ZSF,42.106,-72.593054,65,-5.0,A,America/New_York
XZK,42.375,-72.511389,258,-5.0,A,America/New_York
,38.9696286,-74.960918,0,-5.0,A,America/New_York
,38.781655,-75.119534,0,-5.0,A,America/New_York
,44.39917,-68.225,0,-5.0,A,America/New_York
,43.833227,-66.122653,0,-4.0,A,America/Halifax
,46.435833,6.910278,1280,1.0,E,Europe/Zurich
QQK,51.5326,0.1233,72,0.0,E,Europe/London
XVJ,51.902,0.207,262,0.0,E,Europe/London
XVH,52.5748,-0.2502,91,0.0,E,Europe/London
PUM,-4.183333,121.61667,0,8.0,N,Asia/Makassar
,45.866405,-84.720254,587,-5.0,A,America/New_York
,45.848801,-84.615927,889,-5.0,A,America/New_York
,57.338582,43.0949,413,4.0,E,Europe/Moscow
WLF,52.104,0.166,95,0.0,E,Europe/London
RGK,51.966667,85.833333,965,7.0,U,Asia/Omsk
,53.3629,20.204,520,1.0,E,Europe/Warsaw
FLD,43.7711667,-88.4884167,808,-6.0,A,America/Chicago
PCZ,44.33325,-89.0197778,840,-6.0,A,America/Chicago
STE,44.5451356,-89.5302844,1110,-6.0,A,America/Chicago
,68.868301,179.373001,20,12.0,N,Asia/Magadan
,66.450859,143.261551,656,12.0,N,Asia/Magadan
ERY,46.311199,-85.457298,869,-5.0,A,America/New_York
25D,45.2477456,-92.9943853,925,-6.0,A,America/Chicago
ZVM,52.329035,9.822136,152,1.0,E,Europe/Berlin
PEF,54.157778,13.772778,7,1.0,E,Europe/Berlin
,52.1104,21.1652,110,1.0,E,Europe/Warsaw
,-7.72039,108.489998,16,7.0,N,Asia/Jakarta
,-19.35,22.5,965,2.0,U,Africa/Gaborone
,-19.31,23.08,965,2.0,U,Africa/Gaborone
,28.64197,77.2206,708,5.5,N,Asia/Calcutta
,27.1578,77.98993,571,5.5,N,Asia/Calcutta
,43.7809,87.585,2844,8.0,N,Asia/Chongqing
,43.151,88.875,98,8.0,N,Asia/Chongqing
GQQ,40.7533889,-82.7238056,1224,-5.0,A,America/New_York
,-1.29861,35.063611,5200,3.0,U,Africa/Nairobi
TPN,-0.766667,-75.53333,997,-5.0,S,America/Guayaquil
PTZ,-2.0,-77.0,7076,-5.0,S,America/Guayaquil
CKV,36.621944,-87.415,550,-6.0,A,America/Chicago
,56.4124,-5.4702,0,0.0,E,Europe/London
,47.9878,10.1811,2077,1.0,E,Europe/Berlin
,48.4,9.9833,1641,1.0,E,Europe/Berlin
,50.7667,6.1,873,1.0,E,Europe/Berlin
XHN,50.6333,5.56667,659,1.0,E,Europe/Brussels
,50.8411,4.3564,43,1.0,E,Europe/Brussels
OHR,54.411,8.3145,24,1.0,E,Europe/Berlin
LPC,34.6656,-120.4675,88,-8.0,A,America/Los_Angeles
CTH,39.9789,-75.8654,660,-5.0,A,America/New_York
BST,31.558889,64.364167,2464,4.5,U,Asia/Kabul
LLK,38.746389,48.817778,30,4.0,U,Asia/Baku
GBB,40.826667,47.7125,100,4.0,E,Asia/Baku
ZTU,41.562222,46.667222,100,4.0,E,Asia/Baku
LKP,44.264444,-73.961944,1747,-5.0,A,America/New_York
NY9,43.9750617,-74.42044,1629,-5.0,A,America/New_York
,62.471,136.505,932,10.0,N,Asia/Yakutsk
,62.0626,129.3334,577,10.0,N,Asia/Yakutsk
JIQ,29.515,108.83,2461,8.0,N,Asia/Chongqing
DEE,43.5739,145.4107,50,12.0,N,\N
WIH,45.6576,-120.9664,1,-8.0,A,America/Los_Angeles
AOH,40.707478,-84.0270781,975,-5.0,A,America/New_York
DSO,39.747333,127.474611,0,9.0,U,Asia/Pyongyang
YJS,41.907167,128.409889,0,9.0,U,Asia/Pyongyang
,62.474976458,6.1528587341,0,1.0,E,Europe/Oslo
,27.3521,88.6051,1500,5.5,N,Asia/Calcutta
SSI,31.1519722,-81.3910556,19,-5.0,A,America/New_York
BFP,40.7724722,-80.3914444,1253,-5.0,A,America/New_York
F57,28.0575,-81.7628056,140,-5.0,A,America/New_York
GGE,33.3114018,-79.3203139,40,-5.0,A,America/New_York
HDI,35.2199994,-84.832369,874,-5.0,A,America/New_York
2A0,35.48625,-84.9310833,718,-5.0,A,America/New_York
2G2,40.3602179,-80.7008742,1196,-5.0,A,America/New_York
RNT,47.4931389,-122.21575,32,-8.0,A,America/Los_Angeles
ZBM,45.290833,-72.741944,374,-5.0,A,America/Toronto
POC,34.0916667,-117.7817778,1014,-8.0,A,America/Los_Angeles
09J,31.0744722,-81.4277778,11,-5.0,A,America/New_York
CDK,29.1342222,-83.0504722,11,-5.0,A,America/New_York
CTY,29.6355278,-83.10475,42,-5.0,A,America/New_York
CEU,34.6722222,-82.8858889,891,-5.0,A,America/New_York
36U,40.4818056,-111.4288056,5637,-7.0,A,America/Denver
BEC,37.6939167,-97.2149167,1409,-6.0,A,America/Chicago
47A,34.3122175,-84.4221556,1219,-5.0,A,America/New_York
55J,30.6118333,-81.4611944,16,-5.0,A,America/New_York
,-0.875,100.3519,3,7.0,U,Asia/Jakarta
,34.45545,-84.9391622,651,-5.0,A,America/New_York
,34.4998483,-83.5566701,1448,-5.0,A,America/New_York
ZMB,53.552776,10.006683,30,1.0,E,Europe/Berlin
GTU,30.678809,-97.6793837,790,-6.0,A,America/Chicago
,41.969833,-73.864555,323,-5.0,U,America/New_York
QFO,52.09083,0.13194,125,0.0,E,Europe/London
,51.7946,11.0183,551,1.0,E,Europe/Berlin
SNY,41.10167,-102.985,4313,-7.0,A,America/Denver
,13.25561,-10.50432,538,0.0,N,Africa/Bamako
,-33.717389,150.871396,21,10.0,O,Australia/Sydney
,38.666944,-78.500556,903,-5.0,A,America/New_York
W13,38.076944,-78.944167,1437,-5.0,A,America/New_York
GKL,-23.186,150.943,250,10.0,U,Australia/Brisbane
RPB,-14.73457,134.5252,70,9.5,U,Australia/Darwin
,-17.70601,145.14889,2159,10.0,U,Australia/Brisbane
IFL,-17.55908,146.01123,46,10.0,U,Australia/Brisbane
,21.307222,-158.070278,30,-10.0,U,Pacific/Honolulu
BIN,34.816667,67.816667,2550,4.5,N,Asia/Kabul
NBS,42.088056,127.548889,2762,8.0,N,Asia/Chongqing
,37.87856,-122.512742,13,-8.0,A,America/Los_Angeles
,0.1927,37.4725,6250,3.0,U,Africa/Nairobi
,-1.0102,-77.1501,1000,-5.0,U,America/Guayaquil
RGO,41.4297,129.6488,0,9.0,U,Asia/Pyongyang
MOO,-28.1,140.2,143,9.5,O,Australia/Adelaide
LUZ,51.239333,22.714083,203,1.0,E,Europe/Warsaw
,34.861,-86.558,756,-6.0,A,America/Chicago
JYO,39.078,-77.558,389,-5.0,A,America/New_York
,43.563889,-80.196111,1100,-5.0,A,America/Toronto
,43.563889,-80.196111,1100,-5.0,A,America/Toronto
,-33.665001,-78.929703,433,-4.0,S,America/Santiago
VAM,3.4702,72.8344,6,5.0,U,Indian/Maldives
IRU,5.7435,73.3249,6,5.0,U,Indian/Maldives
DHG,3.5939,72.8834,6,5.0,U,Indian/Maldives
,39.5408,116.2516,143,8.0,N,Asia/Chongqing
,40.965755,117.954019,1083,8.0,N,Asia/Chongqing
LLF,26.345556,111.612222,428,8.0,U,Asia/Chongqing
LSZ,44.3357,14.2335,154,1.0,E,\N
ONS,-21.667,115.116,23,8.0,O,Australia/Perth
TDR,-24.986737,150.093112,560,10.0,N,Australia/Brisbane
CZW,50.884722,19.202222,262,1.0,E,Europe/Warsaw
SDC,43.2347904,-77.119444,424,-5.0,A,America/New_York
CLC,29.5569,-95.137497,35,-6.0,A,America/Chicago
CFX,-26.06245,-65.932095,5523,-3.0,S,America/Cordoba
,51.348056,-0.558611,80,0.0,U,Europe/London
WBU,40.039444,-105.225833,5288,-7.0,A,America/Denver
,53.364779,11.607352,115,1.0,E,Europe/Berlin
,47.62313,12.972214,2297,1.0,E,Europe/Berlin
,54.181438,12.132082,10,1.0,E,Europe/Berlin
TVS,39.717444,118.002389,25,8.0,N,Asia/Chongqing
,50.7817,4.95778,246,1.0,E,Europe/Brussels
,51.113721,6.210245,200,1.0,E,Europe/Berlin
,47.902779,7.617778,300,1.0,E,Europe/Berlin
,49.945278,6.565,1200,1.0,U,Europe/Berlin
,48.779999,5.98,936,1.0,E,Europe/Paris
PAO,37.4611111,-122.1150556,7,-8.0,A,America/Los_Angeles
,25.274193,55.28311,0,4.0,U,Asia/Dubai
,64.568056,143.236111,3000,11.0,U,Asia/Vladivostok
,49.5537,16.1109,988,1.0,E,Europe/Prague
,50.4824981689453,5.91029977798462,1581,1.0,E,Europe/Brussels
FFZ,33.4608001708984,-111.727996826172,1394,-7.0,A,America/Phoenix
P08,32.9359016418457,-111.427001953125,1574,-7.0,A,America/Phoenix
P52,34.7299995422363,-112.035003662109,3550,-7.0,A,America/Phoenix
,50.4879989624023,4.76891994476318,594,1.0,E,Europe/Brussels
,50.9700012207031,5.37507009506226,141,1.0,E,Europe/Brussels
A39,32.99169921875,-111.920997619629,1300,-7.0,A,America/Phoenix
E25,33.96889877,-112.7990036,2377,-7.0,A,America/Phoenix
YTY,32.5617,119.715,7,8.0,N,Asia/Chongqing
PTK,42.667,-83.35,980,-5.0,A,America/New_York
,26.11351,119.319998,39,8.0,N,Asia/Chongqing
,24.4679,118.116,255,8.0,N,Asia/Chongqing
KSI,9.160556,-10.124443,550,0.0,N,Africa/Conakry
QPJ,46.070833,18.233056,1000,1.0,E,Europe/Budapest
,50.432008,7.472785,300,1.0,E,Europe/Berlin
,44.116464,10.409954,1100,1.0,E,Europe/Rome
,44.0519359,9.8353078,10,1.0,E,Europe/Rome
,52.338841,4.871471,10,1.0,E,Europe/Amsterdam
,47.500497,19.085484,100,1.0,E,Europe/Budapest
,45.804289,15.979121,500,1.0,E,Europe/Zagreb
EEN,72.270833,42.898333,149,-5.0,A,\N
THQ,34.333,105.514,9186,8.0,N,Asia/Chongqing
,23.123642,-81.301805,16,-5.0,U,America/Havana
,23.1,-81.9,0,-5.0,U,America/Havana
GKK,0.7308,73.433,10,5.0,U,Indian/Maldives
,48.4211069,-106.5277039,2762,-7.0,A,America/Denver
RCS,51.351944,0.502778,426,0.0,E,Europe/London
,52.081667,4.329167,0,1.0,E,Europe/Amsterdam
,48.880931,2.355323,0,1.0,E,Europe/Paris
,51.364722,6.171389,0,1.0,E,Europe/Amsterdam
,51.196,6.446,0,1.0,E,Europe/Berlin
,52.089167,5.109722,0,1.0,E,Europe/Amsterdam
,42.641389,-73.741111,324,-5.0,A,America/New_York
,47.242733,-122.42041,50,-8.0,A,America/Los_Angeles
,28.5259,-81.3813,82,-5.0,A,America/New_York
,63.7306,-148.913733333333,1730,-9.0,A,America/Anchorage
JHL,57.223889,-111.418889,1048,-7.0,A,America/Edmonton
EQY,35.01833,-80.62001,679,-5.0,A,America/New_York
,63.398779,13.075956,1240,1.0,E,Europe/Stockholm
,46.618333,13.848333,1644,1.0,E,Europe/Vienna
,50.065556,19.947222,719,1.0,E,Europe/Warsaw
,48.175,16.335278,738,1.0,E,Europe/Vienna
,41.900833,12.501944,197,1.0,E,Europe/Rome
,40.8525,14.271944,39,1.0,E,Europe/Rome
,51.5284,-0.1331,89,0.0,E,Europe/London
KNN,10.448333,-9.227499,8694,0.0,U,Africa/Conakry
RHD,-27.509946,-64.936666,1181,-3.0,S,America/Cordoba
,23.151343,113.252073,19,8.0,N,Asia/Chongqing
,22.532043,113.908729,3,8.0,N,Asia/Chongqing
,22.607058,114.027203,229,8.0,N,Asia/Chongqing
KMP,-26.5397,18.1114,3506,1.0,U,Africa/Windhoek
,22.476555,113.912855,2,8.0,N,Asia/Chongqing
,22.233333,113.583333,2,8.0,N,Asia/Chongqing
KGT,30.1575,101.734722,14042,8.0,N,Asia/Chongqing
,13.4058,102.311,150,7.0,N,Asia/Bangkok
,12.15,109.11,50,7.0,N,Asia/Saigon
VUS,60.788333,46.26,331,4.0,N,Europe/Moscow
IOW,41.639244,-91.546503,668,-6.0,A,America/Chicago
TLQ,42.942328,89.185877,20,8.0,U,Asia/Chongqing
,-13.389444445,-38.91,3,-3.0,S,America/Fortaleza
MWM,43.9134017,-95.1094083,1410,-6.0,A,America/Chicago
,-2.0714,34.5068,4000,3.0,N,Africa/Dar_es_Salaam
,44.4653,128.27,1200,8.0,N,Asia/Chongqing
,44.6608611,-119.6526153,2080,-8.0,A,America/Los_Angeles
,-67.34,-68.08,200,12.0,U,Antarctica/South_Pole
,61.736099,30.673599,14,4.0,N,Europe/Moscow
,61.37115,30.88977,15,4.0,N,Europe/Moscow
ANP,38.942778,-76.568333,34,-5.0,A,America/New_York
,25.049214,121.577961,0,8.0,N,Asia/Taipei
,22.638432,120.301877,39,8.0,N,Asia/Taipei
,23.992722,121.60135,45,8.0,N,Asia/Taipei
,30.300039,8.160833,0,1.0,U,Africa/Algiers
,-47.500278,-160.916111,0,1.0,E,\N
,-48.158263,17.105839,430,1.0,E,\N
DUU,-3.0243398,34.98450589999993,5400,3.0,U,Africa/Dar_es_Salaam
FXO,-14.8175,36.528333,1931,2.0,N,Africa/Maputo
ODO,57.5137,114.1348,940,9.0,N,Asia/Irkutsk
,16.072,22.8466,2953,1.0,N,Africa/Ndjamena
ZTR,50.270556,28.738611,0,2.0,E,Europe/Kiev
,51.981944,29.165,0,3.0,N,Europe/Minsk
,54.483056,24.989722,0,2.0,E,Europe/Vilnius
HRI,6.284467,81.124128,157,5.5,N,Asia/Colombo
PEQ,31.3823889,-103.5107222,2613,-6.0,A,America/Chicago
HBG,31.2649444,-89.2528889,151,-6.0,A,America/Chicago
QCJ,-22.938,-48.467,3012,-3.0,S,America/Sao_Paulo
,-16.23,-48.966,3731,-3.0,S,America/Sao_Paulo
QSC,-21.875,-47.904,2649,-3.0,S,America/Sao_Paulo
,28.383504,153.365447,10,10.0,O,\N
,46.35106,7.57408,6000,1.0,U,Europe/Zurich
,46.3506,7.57408,6000,1.0,U,Europe/Zurich
YKN,42.8711,-97.3969,1200,-6.0,A,America/Chicago
SES,32.4404,-86.9522,131,-6.0,A,America/Chicago
,-19.123333,27.201389,3543,2.0,N,Africa/Harare
XSB,24.2856083,52.5783472,5,4.0,U,Asia/Dubai
ZDY,24.5033833,52.3360528,8,4.0,U,Asia/Dubai
PCM,20.6225,-87.082221,1,-6.0,U,America/Mexico_City
,52.438333,1.606944,80,0.0,E,Europe/London
KTI,12.4905,106.055,3610,7.0,N,Asia/Phnom_Penh
,-27.078052,-70.795305,180,-4.0,U,America/Santiago
,-22.918888,-68.162777,7959,-4.0,U,America/Santiago
,-16.183326,-69.087501,12591,-4.0,U,America/La_Paz
,12.042636,92.982574,0,5.5,N,Asia/Calcutta
GYU,36.078611,106.216667,5577,8.0,U,Asia/Chongqing
,51.880462,-5.12148,355,0.0,E,Europe/London
,39.195944,20.195961,0,2.0,E,Europe/Athens
CNI,39.266389,122.666944,1,8.0,N,Asia/Chongqing
KRH,51.213612,-0.13861,221,0.0,E,Europe/London
,47.1,13.0167,3287,1.0,E,Europe/Vienna
,40.0,15.7167,1000,1.0,E,Europe/Rome
,51.4964,-0.14391,48,0.0,E,Europe/London
JGD,50.375,124.117,1205,8.0,N,Asia/Chongqing
CCL,-26.769444,150.616667,1030,10.0,O,Australia/Brisbane
1C9,54.013333333333335,-124.76833333333333,152,-8.0,A,America/Vancouver
HWD,37.65888888888889,-122.12166666666666,52,-8.0,A,America/Los_Angeles
MZP,-41.123299,172.988998,39,12.0,Z,Pacific/Auckland
JHQ,-20.278299,148.757004,12,10.0,O,Australia/Brisbane
,51.928167,-1.4285,550,0.0,U,Europe/London
,42.49,10.19,13,1.0,E,Europe/Rome
,40.4406,-79.9961,1370,-5.0,A,America/New_York
,36.9033,-104.4386,8800,-7.0,A,America/Denver
ARB,42.132274,-83.444418,839,-5.0,A,America/New_York
,60.4418,7.0723,2844,1.0,E,Europe/Oslo
,60.5017,7.0714,6,1.0,E,Europe/Oslo
,61.1351,6.4723,6,1.0,E,Europe/Oslo
,59.35,1.57,0,0.0,U,\N
SHT,-36.428902,145.393005,374,10.0,O,Australia/Hobart
TEM,-34.4248,147.5104,921,10.0,O,Australia/Sydney
GAH,-25.61528,151.62083,369,10.0,N,Australia/Brisbane
EIA,-8.19999980927,147.850006104,311,10.0,U,Pacific/Port_Moresby
WIO,-31.5174999237,143.378997803,250,10.0,O,Australia/Sydney
,-28.9832259,140.852844,250,9.5,O,Australia/Adelaide
,-15.7467,131.919998,200,9.5,U,Australia/Darwin
,-32.883301,144.309998,331,10.0,O,Australia/Sydney
,-32.22,142.2418,164,10.0,O,Australia/Sydney
,-8.93,147.73,900,10.0,U,Pacific/Port_Moresby
,-33.366699,142.587977,184,10.0,O,Australia/Sydney
,-32.29515,140.4145,180,9.5,O,Australia/Adelaide
,-30.556,144.251,280,10.0,O,Australia/Sydney
,-31.66136,140.6277,180,9.5,O,Australia/Adelaide
,46.61298,7.67773,2300,1.0,E,Europe/Zurich
,36.1406,137.2519,2200,9.0,N,Asia/Tokyo
,34.49395,134.412706,141,9.0,U,Asia/Tokyo
,34.3122,132.3022,6,9.0,U,Asia/Tokyo
,34.302043,132.32213,0,9.0,U,Asia/Tokyo
,-63.32,-56.54,0,12.0,S,Antarctica/South_Pole
,-63.48,-57.17,0,12.0,S,Antarctica/South_Pole
,-63.12,-57.18,0,12.0,S,Antarctica/South_Pole
,-64.41,-62.38,0,12.0,S,Antarctica/South_Pole
,-64.5,-62.33,0,12.0,S,Antarctica/South_Pole
,-64.4931,-63.294,0,12.0,S,Antarctica/South_Pole
,-62.38,-60.42,0,12.0,S,Antarctica/South_Pole
,-62.5837,-60.39,0,12.0,S,Antarctica/South_Pole
,19.4711,-72.1444,0,-5.0,A,America/Port-au-Prince
,6.465907,3.532115,0,1.0,N,Africa/Lagos
